	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681
K00171	11058.541361043359	1243.736319456216	1528.173921559152	3149.5942295571335	1183.6657221436449	553.8909632445691	3188.9958137407143	5312.208432731315	668.266441283625
K00172	17032.730677444568	16501.091477121696	3469.889310975973	10068.384978644524	3134.266968869038	1012.7397347775889	10024.680224648384	11811.964763827924	1750.9467970071278
K00174	161674.45511804376	362509.1819402785	142873.5968162326	315450.5586613939	148311.53595504985	40439.60437706667	169145.8133265251	72095.34570293801	96189.90062091143
K00175	161644.9871418366	383079.2451420025	148991.46158199216	320919.2109373851	155039.7333286368	40418.24816640657	174503.17725007705	70861.52002581395	96375.53590326247
K00176	89213.46689235835	184830.4816765127	73338.1470664959	159941.26573574415	76300.57286914269	21068.002668724155	87196.76178721285	39392.65465532993	49645.382249945236
K00177	88396.9039539108	175731.32180911454	73343.29325984544	158569.59797394974	76295.33696257285	20946.760333555678	86582.49006596764	39088.160377170316	49450.52392004111
K00179	52316.416124802025	148186.1762206842	31539.91150836755	82940.38056403185	31995.811303646304	12990.179813531839	62079.530278286955	20295.360825737785	30257.364296094252
K00180	53192.13691274499	148205.2006950619	31550.52343030811	82933.27384308116	31983.903595538606	13039.516581812464	62213.30959922611	20344.297127405574	30284.2463873395
K00183	20.74390249278517	24.00414307707147	0.6686219956825891	19.135229319931195	0.5213327074005971	0.1715025195126463	1.6590339401964203	6.670082500015379	1.5145697594968295
K00184	3435.3685972891562	45184.43028339316	15275.020207810985	12087.58343982069	14674.736555494628	198.22234098827033	2446.82449327488	288.8696007788416	629.7673683674813
K00185	2646.2366655486294	533.182188446172	11802.109001174771	3169.1008898900936	10651.457685766347	5.773384449953066	8.601002019472404	154.2526185376181	53.0429440046171
K00186	0.26969165109066856	3.9418185841851976	0.31798642533967164	80.37121967085591	0.14021934406154304	0.3126402634329185	0.1407271070037323	31.887624221172196	2.7609592849817433
K00187	3.7327812147812547	4.417111826653774	0.49331315262515174	109.47401821949077	0.1588501239720274	0.5306250623955119	0.6191137610905374	47.31170584388162	2.365447813822563
K00188	0.00623372227300955	0.035241897764292006	0.007349931091692837	0.10468706871465355	0.00324020216543598	0.00722711758710412	0.00324020216543598	0.09324581787199097	0.06382398215991489
K00189	790.5704678989911	492.03400956152007	10.35731707634466	134.26581108950947	8.660778311441128	26.13245794531598	124.54918921949611	84.84841148896334	6.545780135612763
K00192	0.00230768510687682	0.013046330755038717	0.0027208986499623333	0.018611053122231432	0.001199502633093192	0.002675433856528848	0.001199502633093192	0.03451902021901519	0.02362724013703936
