	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
K00028	9.87740011302004e-11	4.9428495542936676e-11	5.995456748100114e-11	1.6751022716765887e-10	7.718883849969713e-11	1.243463769674753e-10	8.821501299939922e-12	9.13605339977859e-12	1.4284035533745437e-11	6.511509316749665e-11	0.0	7.58239070664686e-11	4.619983966380505e-12	4.5579160966801946e-11	6.510105066303957e-12
K00029	16648.692731796662	2693.6322688956425	2830.15510321033	20693.98568103314	723.838607690916	1523.4793197513834	116.47883618138934	3187.524900766628	603.7691465023215	2229.3685700276783	800.8558929883043	2314.6469371172607	3320.2039321382913	2265.286230838523	387.0592835616243
K00030	8293.844782811579	12614.836140587098	11689.419894340705	7614.465275628545	6029.831076250775	6666.000024817766	594.0048717081221	1988.4654622703622	1491.99521167377	1500.712424873108	187.23471111883242	5929.1368299560945	1196.9758199719417	3799.8551973903623	559.9048309499001
K00031	22501.061314140148	72659.2296019862	36909.23424060676	51268.62938395522	18866.014427340382	47233.42313796978	4936.3737663891925	4716.0426988419795	4783.93499692894	36579.370373979764	880.866993673992	19223.780009405946	3495.3574562449166	7990.8924360153005	965.9237372135126
K00032	10.380000000419594	27.870007852743097	83.88000000025468	11.750000000711587	28.6900000003279	14.750000000528225	3.7473842421187555e-11	103.01000000003881	3.280000000060679	35.8291017663322	0.0	24.590004010923742	1.9625746826760115e-11	12.840000000193621	11.750000012098287
K00033	13255.77107152656	8463.169041702833	7351.620124026452	17032.140693786976	6688.776471943674	10609.159742827867	909.260779337066	3281.361175152272	1951.5671093110614	2981.851109147973	521.1739364323906	7301.001996085533	2941.9314957258603	4356.731904580694	324.40847398731194
K00034	6071.327182844054	2467.7000334199247	2941.022304468105	8342.678186948724	5335.352044642665	5642.268176880125	591.4277827675876	2041.9273958540857	1807.3286542585793	1203.0135701925701	304.1435100606128	6623.30226657213	1166.1840373148084	2280.114009771304	186.3445879015913
K00035	6.0	20.45	7.174951830443158	0.0	0.0	3.2	1.8	18.157461500195122	8.0	43.191104028234015	0.0	14.03721500758716	22.0	1.0	0.0
K00036	12153.482334048464	8193.801583017863	6921.541601911028	15025.675119494623	6031.839830324678	9905.84556023172	851.362995111022	3747.1476656930504	1185.400263492499	3086.93464131278	563.0377635500413	6168.637884012449	2814.770111487048	3486.4011481961866	332.8211865953264
K00038	314.4619327812498	275.81620600745816	116.8615409264467	42.00662156455893	72.39160101500369	187.30924876646432	69.40160501769313	28.084366907858534	9.748437548618924	17.542190921563694	0.49496774132910826	79.1721553133256	40.69022877787016	492.8667449650179	17.56083227140577
K00039	0.0002326285708407544	51.00049081175122	4.200495520831599	0.00021379224931518726	0.00028775620517224764	22.20055064846593	16.8001008371079	631.4000813415151	49.96251624131679	306.5946446630594	0.0007791513916081095	112.95503032801606	75.26258297123087	18.000184878495773	24.000057827507085
K00040	7789.23184878749	4164.563317024007	4808.184847216259	19928.6146213176	5830.190963367756	5427.084112126501	481.5608230948743	3080.598092703128	2023.4838668501493	1828.4726901038175	270.1166118370105	10647.165180388409	1595.038392354129	4322.073412738146	496.77583196870233
K00041	7954.031816824902	3051.875023707752	3134.972843117546	18936.050650164198	3377.2368361602785	4011.750151514627	423.27735492250554	2484.4858850305295	1611.7691363759172	1165.6027385281195	393.6107413531006	8839.451735320214	1937.3536332268693	6249.752004086467	876.1662184461725
K00042	12130.942204242707	62318.298575582165	26983.982262585036	26738.890531831592	15719.577586707577	40498.250249883095	4696.529587078095	4762.296056499758	2388.4162557777627	34818.414757111925	543.5776664385796	12247.481266703187	1893.0709715484313	9399.764165055283	1361.0260385546435
K00045	10.82671776880762	51.026201938186034	89.57145403300157	12.78136386539504	29.33392064463063	18.76320871882453	13.410989270229024	121.06745012943692	11.726792527371728	79.67185255787797	0.1718946111827765	38.96213221699568	35.01130728803752	37.01572514060084	17.87044166606161
K00046	15819.549357297044	6717.480919871403	6894.987470404068	40779.69034997915	8392.416153455466	8801.87397309007	953.8611446254185	6730.481272093216	6843.849186804018	3504.7595387511965	839.2228769927747	19436.888039532205	3790.7904536792284	17314.37609586081	2654.198447953864
K00048	9917.974760104196	17901.502284561306	15658.36145550037	27470.17023787478	3750.829279895652	6529.126377917679	527.0395341868567	1814.0694248434775	1341.176309518161	1998.6053652675957	579.955722634749	7216.048731861222	2368.144689720308	6074.650531654853	936.1973535239541
K00049	0.0007754776479734825	0.0003952102732011865	0.00047187771134351116	0.001337279523086039	0.0006052640446920049	0.0009746363582784046	8.447830931542032e-05	0.00012168977369527247	0.00012168895767739887	0.0005103265529771792	0.0	0.0010863481846819837	3.6223686751456865e-05	0.0005550673718397814	8.71324744926528e-05
K00050	2578.499419020948	1480.4716006721906	1430.9296530413617	6408.64071349661	1624.7032978201914	1800.449526823355	215.64634728115738	2599.884886317487	998.1875297752853	1183.991426330123	212.3201977676121	5022.983765035167	895.3905202435374	2612.2386940925917	432.49516918193933
K00051	0.006815609430478582	1.9952912146228021	0.6545245041030417	0.37692006517639337	0.5335597039088392	0.5368136711494239	0.0006087017510974004	0.0006304064935752447	3.1098775246832946	0.004493075485257316	0.0	0.005232005691221783	0.0003187884051433377	0.6792096640644889	0.0004492106523539555
K00052	38797.64862656634	79942.62546852586	44235.432714032766	69784.36718439378	25336.596744877883	55426.50516406116	5595.138243988372	6898.80687886136	6385.801802953161	37932.80344904342	1567.1620260648692	27113.98390191087	6473.941741797065	12974.020117438096	1574.5686051496323
K00053	37455.824281321555	78329.39209244236	42658.306133189224	67982.65042489217	23913.35424115511	52777.12514125696	5428.766913852751	5892.882847922451	5828.898964596527	36922.09543194802	1438.6185737562876	24866.184023524256	6079.075357680262	11043.54271066497	1298.8168568495978
K00054	1668.6097354651624	4889.674765503842	3392.3669362372857	787.639934143906	2673.9836406449967	7454.028806967566	522.1665490175401	1003.9214812643004	210.2693199966747	1743.5858246925982	38.30233679935362	767.98483626569	381.5784980196431	1068.6545215671492	35.65547060354964
K00055	2293.724623870168	1390.7064207066992	1317.1769987504567	2265.3460290804296	2779.280944883467	3659.1792102995105	186.88349343264966	338.7780051379788	2266.7022880272834	272.7175865277666	61.54346565650486	2371.570064010456	272.9378113709661	529.2271516897266	41.079391126315535
K00057	37488.45575200922	91172.68154267002	53203.0580991849	66148.24310618418	26434.478040816055	61487.480431488555	5779.064925236524	6416.578756883339	6058.117482674833	39264.626217514444	1514.169429747576	24629.32576151502	6461.997492667916	12585.889537198032	1580.3217174030278
K00058	60525.987460272954	104638.14384483572	67821.88729510877	121687.8139746285	37647.493411405405	67762.099841405	7114.004961798858	14994.571753904827	11737.267815645446	42528.227312991774	2512.870692068162	57969.57201694704	10410.869769289675	26178.374774646174	3079.4245408068928
K00059	107265.66042758271	194213.16505027816	116998.22957188208	197495.70090290235	72366.66296621652	139702.32487564223	13835.01095460319	25928.656485891966	25597.766366339718	83986.25424860514	4059.054422030763	84049.26700507064	17461.72742573968	48262.411616627	5509.753271890859
K00060	7571.344711367656	3709.3992317607335	4128.04631111354	19795.613598093285	4240.681003654792	5406.456284938691	368.5591004463628	1240.0161962246668	1208.9318210996432	1428.675636864264	315.9370770035533	5695.024391758114	1123.1401323356242	2222.5923193866784	296.4555498070617
K00062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.818531564957592e-07	0.0	0.0	0.0	0.0
K00064	1006.7708002179975	506.5224880562143	569.2532581403507	1440.5312166290894	757.7445035021994	816.450239162002	149.94752639305486	264.41808963471226	163.998486881075	292.9259393896993	91.08884076389585	594.1619983007025	229.5774484362359	625.2968592088233	29.904631862740885
K00065	14581.830410795159	6331.724565492354	6324.673757630484	23503.96827783077	9048.497506030399	8962.954818966664	1186.5128746144078	3904.749081278876	4703.916151817865	2672.3069512137527	513.7529285191924	15160.474875032414	2107.2530519092693	4665.103399960317	414.802424469077
K00066	2815.520185516463	1976.505393960963	1007.4452544468465	393.1425867094818	499.3991053245765	1161.1172878423035	103.1125379428836	365.64515114334637	122.89339587090177	77.36293970664758	4.8997794131721255	92.41557355362016	461.95014015420514	1503.2801158074305	44.681565240582785
K00067	34872.54610353312	89815.78902636592	45829.47027611649	74903.4984762758	23906.485623895875	58919.1101548062	5890.4567923806935	6749.680399439658	5197.234423839389	43952.230767200206	1363.8678676748857	20573.344246429224	5617.11056908814	15732.336571957223	2186.357515319196
K00068	8066.393180563129	6026.7276451047	5644.982277773569	11345.680961468754	5691.962481069886	8290.856525114037	973.6446661643593	1181.2751367137853	1100.3370841339756	1891.3686975832093	297.8847550567592	6097.464971201474	926.7358500327587	442.688306129966	44.88060696407345
K00069	0.026364543260867318	10.000202485069913	4.161565885234071	68.04242261586548	8.252124321082679	0.002149699644778887	0.29566034625793297	49.524619580101835	0.187741399139146	41.68792281214255	6.642556796551126	9.483073450263584	24.738106935872196	3.8127748672333883	0.6958895746548378
K00073	393.7997912467165	462.35446446052356	409.1747542804226	1473.6478501886604	356.2032571299331	487.28804613547834	142.67539907187574	407.43905107476854	296.4378552107322	224.94114046469252	62.88979272351523	1310.9456888100813	222.59251289719384	661.2029681649535	73.0419992254848
K00074	29787.300326602715	71035.81588583304	36358.92712987522	52708.83884960263	28747.399177499636	55060.90139740192	5450.448764038971	6885.498860323809	11077.580838597809	37349.633706381544	1136.6894655375622	28546.568270464395	4570.882844745108	7216.832817545293	693.1416634437105
K00075	38409.37626621823	90774.89098003498	52733.515056074706	65830.10886389161	27875.210088767686	62633.35355556017	6077.226243297037	6904.527774532423	6355.943384244922	39001.286543741655	1551.6586288782282	27886.342048855167	6964.940280177131	12580.816782784557	1482.133723378731
K00076	1746.1648386353452	3196.135040252303	3215.1648307586374	10494.113539541797	2135.871513239518	4602.792139553279	168.81596980747076	646.2479834749654	928.4360121621658	392.4098821016445	138.86783888218702	3377.0158253664727	473.8607913514661	2714.487838430644	375.5520332633573
K00077	26506.562234737037	17362.544372818396	14950.95284704985	52163.29128343362	16428.97667925827	21108.498307158676	2040.703831896389	7212.621292131239	14797.907615538144	7018.380711187758	820.1162248964034	32296.63193672525	3575.2965874681177	11461.550591257035	1488.768458213174
K00078	15.123109486759837	3.2694044708735253	6.617399246572646	61.95313697764181	5.7189013391624535	1.1548083711798702	9.890270402655155	180.3616229556405	53.81798964028222	0.007211334182302894	0.0	662.5675788045025	4.62897884176871	428.37005176270657	38.42100081757152
K00079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0562437943301406e-10
K00081	0.002179826421910419	0.0010518258698131034	0.0031749765739554877	0.006137755232324412	0.002125422656944375	0.004363159474517378	0.0014665396327813286	0.003062349359001418	0.0027573716620913186	0.00862831073924802	0.00032273104453651514	0.013638040962060765	0.002537898445304775	0.0027976412501600923	0.00027199401549141296
K00082	1578.0393467282556	957.0133116775837	400.63294496844486	768.7694758155319	271.05076515771265	601.569381333994	60.32122546584727	130.15093482967643	54.4893505402898	67.03971392657377	1.8565487692185456	182.20510861687586	177.52200261714228	1187.528949797329	26.565076333908916
K00086	3438.061040882102	7814.715852563854	6958.357461268454	2598.9934041427323	2148.789691176775	2010.5980723786856	163.49993715937444	276.5030598793986	2987.976752498712	246.0182465791596	92.8552623354471	3013.147940406464	451.7932016090381	580.4695218214933	36.38284540116449
K00087	12341.943570648058	59895.557214360015	25423.618441239734	26931.160578307554	14384.224849795066	36883.775939104984	4354.737129278831	3405.81380066184	2041.8771057160639	33146.41812885621	395.1501602186678	17687.646253535822	1542.7090771132664	6149.276833737352	668.3141358606368
K00088	44761.802347271194	93740.80087241608	54891.045347828265	74978.74694536625	29091.740681696938	64585.99323858249	6176.953348335168	7677.399067144988	6793.781530988899	39545.738105489494	1603.0887203819325	30163.63058273473	7200.228802095412	16225.185179317177	1740.7154402205815
K00090	169.34181327491177	484.7815694640933	341.85162740655676	205.05114524838876	183.9226407895631	332.0752894869312	80.63411358972361	1488.0251059848529	178.16223171754672	868.7456352234263	17.631087551634874	411.4474146929123	217.20771276329276	423.2387290004506	89.48861982701646
K00091	3458.1627379694683	9214.763282114967	8315.089618975313	4996.97879636013	2669.2290364045953	3747.8703483556496	270.52509245578494	483.2398269568265	2844.91859636137	813.2662479167984	110.09486341367924	3789.0487624861375	435.2613112156973	3320.875069779432	492.8887952842501
K00093	0.004068889772305349	0.00203615422756832	0.002469764549730774	0.006900405392919105	0.0031797119881126126	0.005122316557767645	0.00036339235026421616	0.0003763499889874229	0.0005884156298770466	0.0026823469089066704	0.0	0.003123485091510127	0.00019031531874709825	0.0018775849896332263	0.00026817684428922416
K00094	138.00837887692094	293.9691770036476	297.5967953079643	163.73001079088104	176.91969269284326	416.5524465362193	58.68938701160915	47.485072622896055	140.7840180634287	189.10515954114607	28.144711765832778	125.33331793109795	147.41815341456964	109.24836129369052	33.693510365437234
K00096	8726.367749295805	3646.1288056411913	4467.799813530156	26114.56841462559	6099.485672096387	8136.635545078349	722.71558258338	2097.3910358321027	1342.25519873685	2208.197344449277	340.02089569527936	7567.852813627511	1244.6728246493249	1589.4915957402832	149.16953977106002
K00097	22786.281611454033	8460.057971903501	8772.90845056813	43559.06714491372	6102.109745277965	7600.309703569792	815.9162306815541	4920.519704484379	2955.4044281335982	3887.455486931134	1009.4776248075407	16085.658985225331	4256.193364645144	7285.125099386421	1115.1919510437497
K00098	750.2922513867425	433.58226311768203	540.3387926763135	663.3112871103581	566.3650226694283	397.037472565313	53.197778465765275	443.20146760077233	223.3892196358455	279.79434549181764	25.938815258221766	883.1244269349004	196.2876924670012	772.4057950104816	46.606975971644374
K00099	40908.50216796643	86686.25768917304	50105.10233985402	71028.04158716832	25991.651462179427	56023.4772613979	5619.865041044599	6396.256620334508	6395.390168766866	37881.7855134111	1587.851994313846	27478.345607573116	6779.855857394743	12534.075828994834	1556.0412198413478
K00100	49175.16507419536	101442.91752749892	62887.93667545647	67350.16757162561	26216.46572418164	53552.507947975	5591.0063314345425	9511.955171532085	5785.411074357013	39863.85001029699	1984.5645522394482	30903.83486865107	8230.389599091453	10313.079878026352	1033.7566855773039
K00101	1430.2552066771934	1523.0619988094743	827.171257365939	397.4895673142804	415.345130458414	937.2023181687368	138.5877937862502	2298.4952363629427	245.86301702006284	1255.1742366720573	66.64785981982645	462.7973786049138	427.1051565848479	1975.7564810531653	144.71337559820887
K00102	153.8033208897925	522.1597144953214	267.4524717320717	1873.2618271761542	209.96589085853998	427.05308941298534	90.21554865544509	2683.458748732866	222.32711492536262	1333.5682962584444	28.969615921114634	837.0825363758281	260.8329240894933	183.8355730813244	112.80337522200875
K00103	1251.9928680903295	930.3282517408759	380.51042257770337	158.15954446181823	222.4180715248087	534.6005327762272	49.5801277124471	93.79921731199195	38.19856327116989	5.422333965856253	0.0019292711581685026	2.0858100259260843	162.79531240167196	1389.4318070077957	18.114749095453885
K00104	10171.42377931499	8152.296960579793	7308.823250619782	21318.331031713642	4927.4905500179375	9623.221014822113	780.8364291424793	2050.2283630956213	2639.8041652129314	2779.166469335738	320.28363701954055	6139.986640327215	1480.026918899588	4486.6825444297665	362.9413702042201
K00105	3.010774842274264e-07	22.252524500863675	1.8275021907160707e-07	5.105954725021585e-07	2.3528277724916712e-07	3.790257954703418e-07	16.31701422009787	39.36000002784802	4.353981243957444e-08	6.50000019848025	0.0	15.000000231122268	1.4082381333680686e-08	1.3893189462875613e-07	1.98437446391926e-08
K00106	0.4772168699872884	0.23027019230455587	0.6950793731448265	1.3437034762386926	0.46530656640914175	0.9552014264786022	0.321061092862095	0.6704225443003324	0.6036555299764019	1.8889464789654538	0.4005109766202401	2.9856979231260476	0.555607520048564	0.6124715194426663	0.0595460865247837
K00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010038559363531539	0.0	0.0	0.0	0.0
K00108	1898.1672153446157	2238.183411052266	1167.4190842506475	809.2930139566408	592.8500908600852	1299.927072544996	212.70252915285084	2125.261933741101	356.5254888219067	1179.411835943432	46.155563462372555	1543.0308438260176	570.8604912102982	1956.3951802277106	213.48756175055823
K00109	0.4429866532684599	0.221679425416793	0.2688872870661326	0.7512583683172499	0.34618042040827735	0.5576749422782884	0.0395631167407364	0.04097383596230993	0.06406176750824111	0.29203147457305745	1.1589551675935962e-05	0.34005890664323507	0.020719938566861308	0.20441573434747246	0.029196849603638005
K00111	30530.406570977015	63881.50734696697	35300.320769893646	64296.047177477085	23685.930210250724	49849.64659707402	4854.288816578515	8726.093311524997	4681.298466896667	31753.23217161872	1520.7547063314453	22896.46489561819	6298.2571051776	15981.032867323816	2012.2708747050076
K00112	6342.124350131967	933.7896029438213	924.3290286929766	6637.189455453826	307.84594026758873	510.30633468955887	48.52247470167062	583.8796996804654	151.82202686278364	294.135021658819	379.2959089291767	1114.3452150016346	1842.0637921334733	445.6522277538071	59.977138909694546
K00113	6348.896502403137	936.0893750648822	925.6627511912004	6657.794481685714	309.8442440919434	513.4145816886717	48.71191904808339	574.7712941316455	152.12884851037188	296.14560896444766	379.29595715660366	1118.83651477747	1816.832749559875	447.0160010358951	60.111519208294396
K00114	51.372472928328044	243.31107278219744	73.91788619366234	34.309478477520976	30.90297190175823	88.08461730906103	30.479588773698218	659.6416294516843	51.034563121446524	329.1126492963902	0.12856645477848866	158.03522758479733	115.03189558612453	314.45479748085967	39.79015527484078
K00115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.983185251150284e-07	0.0	0.0	0.0	0.0
K00116	129.52381269941182	285.18738795773635	366.95952574192427	140.03485126543666	166.8704159516132	245.8318147748194	153.44947223570935	375.4251529568517	132.57715031231857	426.19467743646607	66.80378464954318	317.87920751931904	104.32214103338414	394.1143257098551	43.15768359463944
K00117	85.5663813534807	230.68430630702602	256.49776222797806	84.82194779041632	126.90822369597929	205.02050453997148	42.14774638260285	465.4176359411912	110.35487462976887	455.78141211902454	40.10320350467702	164.6709228903965	138.59788197738376	88.34916025206016	42.305238865428045
K00118	0.13629742889528423	0.06576723736352584	0.19852091867648536	0.3837737945305161	0.13289573910358324	0.2728141159586718	0.09169793489610935	1.044554464473647	0.1724094470432417	2.5738714031572787	1.0123599591277894	0.9028838051677832	12.789851251956534	0.17492737290250163	0.017006897711559964
K00121	4653.311349395401	2922.965178607987	2044.8578200835577	3216.312872569468	2284.9960082103034	2893.5470227688184	366.679457999084	1679.9230987852814	2639.7151284623396	1247.9823950158366	175.81297061501306	2936.110886590847	790.0068542491836	2649.803094782334	192.8460210578258
K00122	50.228572780078125	176.47802532718555	72.44223444843905	32.485582142078144	30.069357179154547	56.16719870132436	15.395068800022802	47.23733410278404	6.77536132344084	73.42718179942545	30.443322535680608	64.63633002806452	35.298066761587684	21.586199158074578	14.85464072373085
K00123	5173.09456919516	12485.231634334861	11901.202205081687	16773.993643760627	7447.939656973886	15114.438102972626	1163.5429960521162	2195.815901703938	3793.514411352999	2644.0730514156867	328.0661569272563	6943.292715861928	1411.4400843445542	3298.8241426392615	331.94786878392176
K00124	713.1612645769459	924.1691765630426	744.154221680657	910.2467319781305	397.8495478689237	775.3338563856305	137.16556053284788	1180.6031022391933	241.57559252394162	788.7222962808676	124.8386642762285	1174.4533643829309	464.8678437859226	1049.3763372045169	99.56428723654804
K00125	6.786558774614777	3.3961304220201316	4.119355208463009	11.509283708411052	5.303486577727338	8.543584202768079	0.6061072384165903	0.6277194672299167	0.9814267477194455	4.903924330687248	0.0	5.209704941983798	0.31742961069573106	3.1316505483167285	0.4472959499043796
K00126	53.49	210.7504008968965	100.33	56.230000000000004	43.5	79.43	17.13	188.22	12.633300511134497	146.98102076645995	22.245046037657342	73.14020475402351	49.75	42.230000000000004	16.38493040583783
K00127	755.2174840724094	866.624790620771	697.1635220543819	751.6021351164352	366.89365446740027	702.3652723225184	106.07364196296852	1090.4972286828727	235.7591651349978	779.618532561746	118.73898345152672	735.2743180055157	308.01027436490835	825.1164018538817	85.46885890879265
K00128	26316.376054742963	89510.41073178884	43904.82114597336	32846.84673057803	21575.97497067505	56217.391581220625	6206.6403548672215	9418.304577259925	4798.8142449498355	43675.96543237777	928.8400710340403	15470.10185159095	4497.722856548496	14089.085463228803	1425.9743715970649
K00129	0.32091394981477783	0.31691322839906855	0.44500993019667673	0.8772235842709004	0.2981650841421049	0.6116780482973945	0.20217428631578171	0.421425845867788	0.37994148184120186	1.190540449098416	0.28088886422599424	1.9682668244158223	0.3490170261686392	0.3879801652567646	0.0381425976323173
K00130	8962.426571918833	6650.704462629781	3324.51873655816	3307.233055310028	3031.3228252224076	4701.665507526552	495.3350356057067	1130.693989081116	2521.672145920103	790.5832814522589	54.2747414329429	2201.657538779395	1287.067763463792	7077.6632769258185	169.30881606032028
K00131	1508.4359419816692	778.8836207554984	761.0226671975645	4252.891244041771	946.7410894852098	1536.2099167952033	166.18685439358893	371.98947838814695	191.35729545328724	506.3399894695424	78.57863728947567	1228.2873158825228	326.5857879482686	162.87311099502085	37.62121536094732
K00132	508.47370230078167	431.1491258288812	294.2422116835341	5722.584488650887	330.14803035138686	657.6977287313969	34.24234866515649	242.1290350002543	197.16640798684497	290.99291246845917	41.24978408511871	504.3338760733727	172.09860273348352	1530.4095938067082	247.99800694866354
K00133	43744.23536414136	92181.49005759704	54014.43622812467	70405.09538504429	29532.782582772143	64848.597502370045	6187.192318804059	6669.832048219428	6754.617574229191	39352.58566953964	1589.288857219829	30540.527661289227	6805.618699133707	12853.457544729918	1570.2653711377116
