	S210421121673	S210421121674	S210421121675	S210421121676	S210421121688	S210421121689	S210421121690	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702
COLANSYN-PWY	44806.33992108375	137753.97880448884	51173.65035631012	99534.40403739146	26497.166420943013	11484.238222338205	11282.245375172099	666.1808840170237	3556.671918931035	3404.0620812989296	4723.3611762331075	1092.8112888299588
COMPLETE-ARO-PWY	115879.94429343152	160088.2284571573	70831.8716097222	137743.95659579508	44802.181425961615	113579.79716303434	64753.77230868709	7164.004528459857	7674.013857739637	7246.770471326826	49772.657337685	1702.960630304965
CRNFORCAT-PWY	1.3929424926710012	64.26986693229148	1.6422616086888815	8033.135947626375	107.61024803489249	152.83341305656742	31.675020079348034	4.657935521314673	68.60452635225995	7.555831307278537	108.2390455371551	0.0
DAPLYSINESYN-PWY	83384.16724726035	88766.54471478912	20104.117288559355	72699.61089330736	36607.2138506797	94295.47029896884	53822.07639386556	6375.450747388642	7520.357498890081	6832.179670204867	42105.51759836092	1500.5706724251256
DENITRIFICATION-PWY	16.971792240549807	60.799361666963954	1.9558425839259614	7077.367841079799	93.77457490784302	137.3962486227262	228.34155344025916	6.121940008350175	100.21212634781956	50.12895740184788	97.35980272330787	8.449239271144306
DENOVOPURINE2-PWY	82692.25356646559	250470.81275439946	82005.64946067086	157553.3566103222	31272.337542833142	52754.28061436444	29278.399956547975	3810.5927849217487	6052.609129849515	4803.04441703477	27058.697770943378	1006.4942692323729
DHGLUCONATE-PYR-CAT-PWY	15.24309386405053	37.07305885898607	3.363371002962686	0.003212790367744819	22.47931602305471	62.11795837628231	138.93867672762173	0.0013383411440522292	214.65472864176928	7.767871144912177	81.68046939473403	0.0
DTDPRHAMSYN-PWY	152304.92920253202	432486.5059518932	102743.84704737776	227506.48167457423	34584.62195837388	77960.41640181604	39968.06079941997	5357.63908757809	6459.545857787896	5462.466716400472	38793.74787553993	1276.3974755012046
ECASYN-PWY	359.8349061775962	245.1199214478722	828.3320787296427	75.02495197504952	184.2515557892147	416.165311690524	365.43792135526814	70.90265236649671	443.06714696275117	200.79621373296823	281.1602237415248	36.49749961836259
ENTBACSYN-PWY	2175.776421048084	911.4035587745226	1951.7394576759648	324.42529951179597	644.6091526014357	1197.712366166503	959.9803355909436	189.04335222431658	416.15735202959166	378.6384856032755	933.3089783098152	92.93938360146971
FAO-PWY	4920.479837505143	1862.7811154638039	2071.9050305658593	6005.8609342587	5821.846981625215	5001.279428560627	3323.249084291942	671.9909707813915	4461.728106105918	2485.1207775069906	2993.112056782189	399.12393892360234
FASYN-ELONG-PWY	132034.59845496688	284694.16414730536	114975.92612206044	237754.3536021114	33577.76669813755	12418.007718522003	10347.631428609582	1232.1763191711846	6102.680239748808	3643.9734492885973	7502.355514411843	1400.36955483264
FASYN-INITIAL-PWY	79925.640885349	46628.20204299269	58091.09193873618	132239.67569283026	17639.73999505682	5434.701875367488	4571.921418001769	496.48168531838814	4683.672629009091	1612.5439328204343	4220.854515122567	842.8181281553987
FERMENTATION-PWY	80697.76144917069	91019.00049424646	13566.130211964843	59715.45933079406	30507.285073461146	78016.62525519238	42893.66814501862	5213.920308271082	5173.205843574525	2261.449912233025	30677.44759124002	1042.9533843033098
FOLSYN-PWY	101902.6001629344	212118.26976932492	93519.75198436386	177121.75858483187	30121.01048276876	81059.04121246195	42425.126437491606	5566.309097346911	4897.865844046254	3412.623734541415	38681.30226625945	944.2759799191617
FUC-RHAMCAT-PWY	36731.729550528864	13312.190653901382	25459.787064182005	13714.391421940743	12017.539560549865	14648.818490643382	10416.26839896545	1037.5803257558646	1849.9805793636804	1424.534771771149	3351.519742476351	454.44351999022615
FUCCAT-PWY	30862.41303504003	6276.655637796711	17506.475479625926	6691.564457211483	14899.108455781412	25175.71356996468	16647.909111641624	1632.0558320343127	2404.7582896985455	2088.1343771510037	9611.64247976784	485.42594520350866
GALACT-GLUCUROCAT-PWY	81596.35941948883	125297.35586586369	49770.77778119541	99601.81009693048	11931.61957631279	9573.782227744443	8406.149561806818	970.7161792042282	3939.102599413603	2670.315472430686	4381.014467653904	531.8851021271323
GALACTARDEG-PWY	8326.357969963155	1176.6578768541522	1336.0163213760582	3104.917741806016	1498.9403573100224	1607.509466290757	1456.2989198919947	185.20502803287832	1537.7434057080598	647.6855604321919	1059.8750751572734	174.56064588552437
GALACTUROCAT-PWY	88956.45632857703	153471.31076145062	53006.37509823938	104180.94629220372	16044.337839490032	11724.600885803997	10794.142007961682	1308.668939967833	4961.99876744707	3647.7015786569345	5603.230097707816	693.9163304737365
GALLATE-DEGRADATION-I-PWY	0.01076915702805673	2.6226999326159226	8.98373458572156	3.7798246574867416	0.11563278755244778	107.29296191834054	19.16237511141801	23.38604986885885	909.0783696532546	59.18814076508836	405.1084490189097	0.017353060484430836
GALLATE-DEGRADATION-II-PWY	17.85685792364913	60.41226701910453	25.24804267644266	16.75584767793009	56.49489991172624	288.491119005467	106.72122581248608	38.591369391878075	909.2196882362617	64.93754466304146	450.79765965020147	0.017353060484430836
GLCMANNANAUT-PWY	45391.51632275539	63285.2522686093	8103.516019019453	42006.82512887729	18203.37915161075	68421.732688988	34561.97380232982	5026.067706831539	3470.192352987201	2615.508581011094	34461.801827052324	657.2617133705678
GLUCARDEG-PWY	5024.493046097294	1176.6578768541522	1202.2220793987565	6107.086918619955	1520.315990738036	1772.4511396645653	1602.289606266002	193.75888381993042	1763.1010635150487	855.5927227335077	1194.9256982383404	193.37963145049045
GLUCARGALACTSUPER-PWY	8326.357969963155	1176.6578768541522	1336.0163213760582	3104.917741806016	1498.9403573100224	1607.509466290757	1456.2989198919947	185.20502803287832	1537.7434057080598	647.6855604321919	1059.8750751572734	174.56064588552437
GLUCONEO-PWY	138909.45390189497	271267.9220409966	113293.22348159367	229954.82818165745	40645.16382196164	33940.68348084261	27479.707671262586	2144.1308538010976	7102.09029868351	5777.324665087711	12021.752895086212	1685.2761643841234
GLUCOSE1PMETAB-PWY	5383.471531149015	1150.8620193828287	21669.86021469178	32855.19909816611	5755.172225902496	706.8705024225999	1233.5393522072607	96.66746158781969	466.73426185660156	373.65695661273713	1158.3499010853552	157.86280880494755
GLUCUROCAT-PWY	91763.29683807702	130271.48166332749	50457.742457336215	109400.53782949295	12534.190738317422	18414.195154229572	10382.46358334898	1379.4191866842452	4392.1835301482615	3038.6635811108836	8687.273940646633	536.9628442880423
GLUTORN-PWY	90684.81458852784	186569.35963897294	70514.28577788068	144932.89297687012	32794.227239406995	77306.26004557974	41613.33098838267	5186.991821777395	6253.66415082475	5560.708643231499	37567.07482277661	1238.961915656028
GLYCOCAT-PWY	141635.92080360808	213183.78532010864	104734.16411502374	202117.14816334535	48190.08498794447	122865.41975466917	72527.88162614545	7845.533415509625	7878.729828771242	6467.836738945165	51862.39459945418	1941.584041375317
GLYCOGENSYNTH-PWY	102441.14035832463	91988.83603574964	25337.177377759814	96743.82926084667	46647.55808795328	123718.18903537802	70266.03039343472	8249.881152353653	8376.215782343612	8335.1850360661	54903.97071108756	1772.4744147902359
GLYCOL-GLYOXDEG-PWY	574.2566904448963	1000.7110037177689	1330.6543569052246	8153.408085487358	1959.6444984623276	2701.276740207546	1615.7969742653247	262.3146967101363	845.0897198168458	263.14647250643407	1240.021026436809	35.78597777271813
GLYCOLYSIS	142575.97199424743	264062.6426961623	108056.99882336863	214157.46964514625	42212.18529032916	80141.98342412333	55226.59743142205	5082.897967263421	7410.5973322492255	6189.800978249943	22351.560524411427	1614.5760031917312
GLYCOLYSIS-E-D	50905.07304870596	93111.65097067769	12815.351756865392	51805.96773640064	14191.64691587281	12125.786792497696	11997.744418573942	1366.8854603496773	5800.085216530002	3242.833264631346	6210.673039367061	776.5505313373079
GLYCOLYSIS-TCA-GLYOX-BYPASS	1126.7039609810993	1340.6914616768647	2368.9445555885204	497.4280004628122	1653.056870448447	3073.1901677013	2639.9184221684036	607.2884448679762	3388.9458634113	921.9468865765601	3479.7701497911203	326.70723892374986
GLYOXYLATE-BYPASS	614.1278984345265	1008.2738357593383	1395.5278176065415	10746.409662937811	3019.880412648511	2869.832481180164	1837.6447988115658	258.7503625095546	1850.9435687288724	501.27889108768875	1579.633305897421	163.27416266461256
GOLPDLCAT-PWY	2803.7941277707696	2085.469487927447	360.66355964892216	3567.3083736935646	3599.0279036116517	6253.922281479359	5987.146680279026	278.213216049086	467.8963209673342	978.753353435934	434.31048801841035	130.54301787717156
HCAMHPDEG-PWY	154.0098244278419	157.32628569409292	371.2785859617122	38.24399374243262	199.65789487225715	371.3462727429187	325.1329429744247	60.147956749546836	122.66301639860092	111.68347360316919	154.8418058521007	16.82204736345241
HEME-BIOSYNTHESIS-II	3569.0700881881667	42923.280947837855	3892.0971779363053	25387.629492616343	2860.845077754069	2494.117408083628	1644.4492513294272	283.69115014596684	1409.4442338773245	388.23557544492144	1216.1507990422135	105.516814240981
HEMESYN2-PWY	13450.207703376933	83374.93231788665	4018.4973046932273	29130.100411208234	4208.035666897686	7362.583351248723	5389.867696287015	864.001714778756	2660.277602728025	1819.6294546572615	3367.284143032881	210.42572068354053
HEXITOLDEGSUPER-PWY	21176.827386454046	30328.318241595516	7511.079746765433	12557.31648776118	17505.78166967238	20253.19512742571	17397.419196723946	2096.2441921909335	3391.064358265002	2575.8282092021363	5768.80378630769	655.2286594941298
HISDEG-PWY	47344.29161227857	148147.60586788747	37674.78053512462	84609.32525256155	3889.2662853354805	4738.5950105267575	4164.729348139172	501.62994220929704	2395.7589160056827	684.7271353892307	1364.1924523373398	135.2054589369012
HISTSYN-PWY	117214.71973349508	216143.3027396034	85254.99813882979	163657.86751817813	41007.55376867336	85881.93399189283	47294.1513800637	5875.758841930022	6796.470646310273	6485.742886130306	40640.31524320441	1635.2384715327921
HOMOSER-METSYN-PWY	54073.997468978516	55301.120356251275	47298.95414505988	87517.55081760566	21499.003057909267	26164.675674897906	17349.320289301704	2531.952022774026	3811.0040105281696	3046.2640304007728	13310.514487258413	1042.8926876523633
HSERMETANA-PWY	59314.82071624048	59305.19599782082	52788.42121267651	94694.51494308333	23827.447127496736	26594.66267534765	17872.304207875513	2601.197773890951	4481.561536255203	2068.5045501950935	13559.89094423221	1164.0649615061116
ILEUDEG-PWY	1.1778590826118733	6.658178731418512	1.3886824737844132	9.498120143988597	44.27524528061534	22.168139534198147	26.883704187454708	3.95555951523071	4.096981115005065	6.404367211489309	29.196709775664676	0.0
ILEUSYN-PWY	145819.6773978605	248339.82519146148	103589.29386412766	202226.71572227622	50346.20148843767	110240.18840102415	61810.64826858996	7760.697796083944	10340.848093281871	8638.144581562347	52106.56387862903	2028.628333751221
KDO-NAGLIPASYN-PWY	1146.4949733469714	792.2767546391792	2693.4077351441856	248.34478818525554	578.7007534820668	971.8578898811857	895.078063086748	110.89173317023663	1314.5128185023013	356.10280573731006	918.4942405766832	106.69090903830214
KETOGLUCONMET-PWY	479.9341269755228	322.26482365676696	569.1216131308087	99.98049085011388	326.4239628318221	841.3273483953759	652.7224455151525	101.53777091990177	758.5223487754207	302.1035410264299	541.3431758373592	32.78450668471023
LACTOSECAT-PWY	4216.903832942041	12552.290522859405	1452.679407885804	8832.251559789258	763.9815062039107	2125.733195540929	1864.5420731955635	248.68648035690154	594.3261768013477	194.05883942197866	998.7436019202895	36.84212958500401
LEU-DEG2-PWY	206.12710208834864	1218.5340441248786	40.804903091144084	6479.430176331474	2574.9668087189407	2616.0796159109045	1400.1335355946464	223.05359667769218	2090.064031140466	302.68401821460475	1294.8072182172716	108.83278488851303
LIPASYN-PWY	9.5e-15	117.32039857131466	1.125e-14	7.7e-14	3.59e-13	1.7975e-13	2.18e-13	3.1999999999999996e-14	3.325e-14	5.011748641811635	20.684134381554262	36.38818801097762
LPSSYN-PWY	576.1945503135993	467.5932209995751	1477.4355640021167	172.2030939684238	291.3327295088176	2.9613089088599835	3.0288965570658615	0.3221847644865523	101.28267851530276	16.537333913080694	2.7699321650167086	0.00887506363968195
MET-SAM-PWY	70694.91359133496	77605.39093748528	61118.660327766986	114623.13525612699	27477.618501981928	36981.815139123195	24073.712194654887	3437.426559612657	4739.7448564397955	3825.093559584918	18570.35760761896	1251.5758122772577
METH-ACETATE-PWY	3166.983628688101	24091.744442133193	1035.3906192785942	9066.830204126976	5449.91089369443	14306.335526424273	13318.862142879569	1286.8985500212898	2624.316625720093	3717.2256335386787	2351.3560289360353	104.70662907387648
METHANOGENESIS-PWY	0.0	0.0	0.0	0.0	0.0	6.923483308421975	0.0	0.0	0.0	0.0	0.0	0.0
METHGLYUT-PWY	242.23849831544229	305.8348121093264	608.7053640427774	146.22439514074023	396.6107345933644	1446.6762242605544	873.596657880623	162.1784869185566	161.81206340971062	140.50526938712423	717.1580676508855	27.91130025363007
METHYLGALLATE-DEGRADATION-PWY	0.01346144617483147	3.278371942600814	11.229517704721017	4.724767454328703	0.14454093782212152	134.09285586905193	23.95195020858013	29.21445685020593	1121.075171726068	73.91971734158656	505.32383513461565	0.02169129963548266
NAD-BIOSYNTHESIS-II	1891.9066689535418	1295.501333785024	1385.1833284251359	739.2354969484093	1539.4306523197708	2101.803213278512	1668.4373978952522	211.5304227789732	1298.2053793950276	666.4442270744054	1120.7457049688144	72.94955499062847
NADSYN-PWY	34.7269702840349	8.763669424858655	25.17357428156035	13.382094890352398	93.78574384075948	467.1334167295417	311.74675201088615	111.17138757229571	1432.936651265795	174.67911580291005	886.2143104867953	12.092265390647839
NAGLIPASYN-PWY	86492.05503368968	204943.174634173	97080.13054022827	184000.74522229217	14464.722099440105	2892.0842946365183	2934.721878749278	170.81248648826735	2291.444508209142	609.704707604884	1866.7170630841947	697.8146104541922
NONMEVIPP-PWY	129282.65385511071	212757.8873982695	101318.46100395093	199270.08621895596	43371.1118094994	106589.73367336893	60194.24227044715	6783.296776746498	7090.412061248091	6644.385292696138	47416.691675479604	1660.9284071825236
NONOXIPENT-PWY	191207.49259879364	244265.60138213754	129420.83686036832	256474.22881590872	65795.09282754033	186729.48315251616	97885.15984702593	12927.694858641646	12117.822282752997	11145.575890420392	90108.48056081453	2678.7232489486382
OANTIGEN-PWY	66191.85687635609	99298.24022885255	20571.056580867	82831.4964862127	31416.825700341524	92152.5564380128	48247.663430841814	6319.579195206201	5557.782531983364	5739.109049221889	44677.00191618275	1190.4505023388133
ORNARGDEG-PWY	96.2772417187813	74.18932275151936	263.31746667574197	20.271247376111173	60.17070070212294	115.79449880278192	123.88942263987936	26.003572155447106	29.61562947267902	57.84020470677551	219.32678719116814	11.24189331149895
ORNDEG-PWY	264.9181315367986	294.0832343795081	601.0044666504351	106.05970129334611	733.0938617326649	780.5022006692948	541.2419052589646	89.66458058924128	139.39867316382683	144.17801011705748	208.58106524481747	26.676493379744535
P101-PWY	31.34618874811105	508.2016559509037	25.366582935098997	4317.216668119804	2391.2653379286066	1854.9552171180924	885.4113359157102	114.29059778703196	381.0235296930422	92.2490480289658	262.4958171569098	0.32304347653441173
P105-PWY	2210.6031971057705	2785.190799183235	3904.216585804471	829.4956529500049	11569.708586321489	6668.183955680095	3933.479781112044	507.1638646895982	4336.286787465956	1180.0004646992504	3641.24388334445	500.07559441212265
P108-PWY	125092.33772856362	265353.78391174047	113261.0264547709	216475.47339055015	25488.350774454302	8100.853551951409	7141.482592001938	443.29980147495326	3870.914721250601	1431.8816573636168	2974.0078112577257	1076.6158941325125
P122-PWY	32107.916031393273	47275.37002686459	9442.93030482435	35967.581347611704	6935.418489590354	5432.136390639033	6172.179515893218	671.6379892722274	1362.7801831763204	2024.6760510843383	1352.5498852056842	426.0760685752446
P124-PWY	39645.780730884915	54739.085098390744	11149.955765230854	43728.743311750724	9058.595006964733	7339.907792579599	8752.435948939437	949.7210988580191	1620.2127005104912	3817.9990930145727	1731.15236310801	580.2788583126252
P125-PWY	3935.099987323152	2357.191975433427	366.21537715248684	4299.686090034788	15677.555537529495	6229.947171230247	6499.413193473993	1272.8625616287025	3209.010559221241	3510.677619319955	2292.2675752429154	401.6035829796123
P161-PWY	56037.328841110655	55105.02510901442	7230.074669942674	35241.64516976264	28072.844153411967	95073.63760481622	55182.60990661357	6415.591598636125	4593.76693767419	5293.238388510326	41471.34235889898	988.3565814959803
P162-PWY	2176.788951473964	2125.4830271419432	327.38016330877593	6749.686242851088	4050.495672811884	2434.43772070582	2892.059614345643	362.57142043353304	784.8886811959101	1387.633223195215	1343.8046741701644	192.6013420798161
P163-PWY	9771.333784757533	6597.956753215479	2065.833257486508	6522.338897968582	3013.60338609301	4037.068971150493	3966.5901880980996	456.0730085398049	297.7895818365726	787.7383300579169	909.2087779027814	219.95443859467954
P164-PWY	45437.024147517026	51784.34331095294	14160.445856285003	39315.85999801898	14746.941639836321	66415.90119957739	43073.12467713923	5394.991368233707	4400.207334810489	4697.458781937723	19187.297763839706	924.0646789260386
P184-PWY	0.0	2.6262269500302424	0.0033081009159335135	4.094337935085018	0.04493145808888403	113.30597703698608	19.659078700617734	25.817425643149267	1059.251119231894	68.81796480071473	462.37265826582524	0.005502952764619065
P221-PWY	13516.339665564117	888.1354661592096	2053.096664219576	8541.712857159033	2512.8167464725484	3192.2523953952223	3271.8610741830526	129.4423612628183	1986.8175749528245	694.4929404977754	1897.2637985889355	143.0981049130004
P23-PWY	7151.514711352579	54950.59003120076	7000.943515504409	52214.59116532931	13933.392440536434	8822.38973374189	8986.304000702468	892.4165649446052	4194.773013644958	1573.4875712678647	5015.389026655913	517.8636178608652
P241-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.808425932761988
P261-PWY	288.23346572228354	131.48332145594222	13.646310291434025	171.6047033374617	421.2417737275405	125.24889880174428	116.40872231564406	27.161028258861677	67.23704960170514	52.72272969042948	13.694434715116937	1.1935593660381727
P281-PWY	17.695504727018395	593.2842227657524	21.897351417435992	729.4299786004422	374.277314225899	821.0043047016462	348.4428773160322	93.6173840240458	1782.253420532025	176.08280836381616	846.4237903241503	38.81086680901287
P341-PWY	1782.268563201262	86.41431674005698	125.61684722992068	343.9574674079651	249.80782966172382	665.9572458595728	732.6179415539805	30.629269650432388	441.33417002324177	50.92782187292718	401.29949276740103	192.56483987644432
P381-PWY	106.03933854118341	3340.4284585673413	29.151505740985606	458.53751266666495	7432.2598442456065	9366.12300806365	4810.832078456077	664.042192303131	2197.6151842630325	712.1381856781474	2257.231303217263	0.0
P4-PWY	48180.39170951093	80478.61658601237	10335.459539237128	69837.58111830625	28645.763928589648	64562.60596009173	38236.22428942134	5097.377251409505	5704.073114648335	4194.381902074764	31023.917912515088	785.6591363301254
P42-PWY	167454.72856673677	361289.9934866971	135541.85473024315	265081.44801587984	34697.26535535113	11878.800774424682	11228.768110205596	1193.8174135745464	5973.80779693081	3242.6719135527196	4556.36013089203	1420.0580864406777
P441-PWY	61488.711916012	97314.34507564365	13483.887572928117	58113.37752305342	20156.68159365722	25273.55161068566	22908.5732593015	2524.254671999131	5173.102595287796	3536.1565163297564	12183.563317413536	934.2308312270245
P461-PWY	7469.9210809299	37094.876295670394	5213.462220578738	20030.478285330893	15888.541478480623	20620.797052009075	16871.952087444766	2820.137257467604	2428.1681169319195	1992.4414215213474	6858.026708276725	582.7215219011482
P562-PWY	8566.566486701231	1307.595419535078	899.8964852590301	6795.39603710868	4131.992810098668	3418.7166524809154	3035.508814331344	292.41942257972585	2486.729165877229	892.3338946802457	1274.2715707271245	174.4302339442527
P621-PWY	0.00027722939990245857	0.0015672719544607924	0.00032686957501907736	0.0022357944320322357	0.010427142285081431	0.0052182844484362076	0.006329475345641313	0.0009313045173401466	0.0009645219729734965	0.0015080001921476795	0.006874370689607987	0.0
PANTO-PWY	97044.99477736249	234737.18361750082	89900.88568608034	171394.97326152996	28894.74806067882	70760.46952641009	33440.692930030236	4856.217355224998	4221.413307285565	5703.8405739711625	36563.862874874336	1024.6915378759686
PANTOSYN-PWY	104345.27109895706	232734.28060901372	94451.64481084755	177430.7425942299	31916.491712208663	75526.74445633272	37563.36431589888	5153.756917835115	4678.242394372358	5262.614563717959	37488.258640690074	1147.2162565979017
PENTOSE-P-PWY	87929.28226732193	195877.03700758526	49359.980537330615	108863.18936683853	19731.245340235768	16738.19706640897	13967.631386792777	1681.0627426680444	5486.211219908797	2486.570183812097	6125.278904461774	802.3505130062101
PEPTIDOGLYCANSYN-PWY	127635.66391782739	218148.0030043596	94762.14652983216	199575.86714233295	42093.50470948852	100539.26263890543	58825.980933930776	6574.15545229251	7324.932348977149	6809.255209566341	43207.21335629489	1661.5464937604904
PHOSLIPSYN-PWY	110250.4013841892	160692.08528100795	73267.18515341738	161103.54236721806	45191.03610739418	121814.15096211794	69694.14969959205	8021.504030203712	8045.551739244537	7981.074609435683	53408.26371698305	1609.8838746534977
POLYAMINSYN3-PWY	6155.733191706763	10018.666819982353	2796.4374403204697	17340.76087522602	10040.360910468731	12540.000959391284	12505.613565833837	623.3506824703226	2133.480967268354	1132.9765798479864	3118.9083376028993	209.04433199773146
POLYAMSYN-PWY	9639.036104449639	9907.599791198818	2633.069905131655	22118.909128948402	10202.83269274482	10680.34460729902	10972.142513382398	1126.084980588104	2835.446144698038	2876.307745453422	3744.1681144238087	365.25609571627876
POLYISOPRENSYN-PWY	106538.32177251083	200930.33781064983	92813.63786700419	185558.63440781937	27283.52869955415	89010.94688341329	44760.18957306155	6094.418373546164	4329.789221432484	3043.949537357202	42226.08287619976	1168.3232680538351
PPGPPMET-PWY	571.6108381262202	951.4782203715666	902.9976565016071	5914.210226377846	744.477010392735	1660.7044844934514	1679.491773804651	320.1489314502136	635.46170008371	582.6328287818851	1749.3578853519818	85.4573251482802
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	48.37782920517666	276.28093666172833	25.367410812947973	41.892696779721476	191.39642120609145	864.1545979871721	528.0550054514937	133.4816311086637	1907.5391916210592	227.07394589357435	1149.6974522488474	0.5418258518146163
PRPP-PWY	55137.975768455006	139314.3733775503	24213.313709005008	95799.75477244143	17718.621581557698	17835.530512402172	12351.507623981652	1550.7840028565172	4704.78061422159	2232.224557388836	11314.263407173732	529.4054572865012
