	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121685	S210421121686	S210421121687	S210421121703	S210421121704	S210421121705	S210421121706
K16652	0.0	0.0	0.0	746.9	11.0	338.4566481211747	50.24	0.0	13.210303084742128	0.0	3.9623825014573737	387.5457065620447
K16653	3.2577967861315923e-09	1.0642213712672987e-07	3.195122634692163e-08	746.9000005686046	11.000000451746907	337.7948270626892	50.240000003009776	1.3181243708054512e-07	12.051006308117895	0.0	41.01627837789687	386.01552354087204
K16654	1.2352086273045972e-06	2.7550743868275378e-06	1.2352086273045972e-06	3.554655938576563e-05	2.433056006005537e-05	1.2401446019451036e-05	1.1411701104110373e-06	2.1290828541009484e-05	1.8544661699373555e-05	0.0	1.0550104962842351e-05	3.572470060328552e-05
K16681	0.00019185277387594746	0.006237500976701033	0.0018730139939412093	0.033342923266001044	0.026487302474703305	0.005658642557907162	0.00017724669849856052	0.007739790798831849	0.040010034998592375	0.0	0.001638643753825222	0.04631373744696937
K16689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2168970831020213	1.4415930140738566
K16692	720.7588639137034	155.76306359154106	497.25883119016225	754.9596997872818	217.88547881337502	301.1402006756199	12.429504220452323	110.9724202202048	494.9542517803892	43.91252964367264	93.64021585935261	947.1266433715875
K16693	407.727760554554	25.311245557272727	30.705456330151822	122.77364092003772	46.687264291395145	68.11821137685989	3.0071697546375304	26.012266804672393	96.27162277336244	8.13999999946622	58.39628430045569	106.16594510752442
K16694	1.2724626488960685e-05	2.8381677189369096e-05	1.2724626488960685e-05	0.03292023152733042	0.0002510350524779508	0.011232109557252649	1.1755879204821702e-05	0.019224386052780006	0.04723545454964691	0.001882762333171792	0.00010868297233678149	1.235898766225299
K16695	402.425964251733	25.047995719443545	30.614774201107917	121.41014706329027	45.60315981565262	67.8793194047087	3.000521382891187	25.71201991052301	94.66404558327771	8.137751275806526	47.9483906786906	105.49356556099053
K16696	5.0900745356114845	0.0001662481540116441	7.453561148492532e-05	0.0021449692638439615	0.0014681675077061523	0.0007483346067410001	6.886108962290425e-05	0.0012847424226527147	0.001119031772438414	0.0	10.360636620006735	0.002155718755294235
K16697	1.1080092932001743e-05	2.4713622918291952e-05	1.1080092932001743e-05	0.0003188604521542724	0.00021825047250628125	0.00011124369709639026	1.0236546762281446e-05	0.00019098341253370081	0.00016634969225398942	0.0	9.463676082456632e-05	0.0003204584180375317
K16698	7050.139971061311	2254.7229852125815	12779.481238621556	12684.216945794153	4619.681849465431	7062.160899156034	2839.605763150389	2891.4107417594223	282.35877503302595	227.24812620915458	8247.387435228919	3383.873387614903
K16699	0.0005634309203730361	0.001256706003465784	0.0005634309203730361	0.016214289819624035	0.0110981979438911	0.00565682427262752	0.000520535973760274	0.009711647777705602	0.00845900488250629	0.0	0.004812349280799327	0.016295547566634434
K16700	5.0900745356114845	0.0001662481540116441	7.453561148492532e-05	0.0021449692638439615	0.0014681675077061523	0.0007483346067410001	6.886108962290425e-05	0.0012847424226527147	0.001119031772438414	1.1612863031101345e-24	10.360636620006735	0.002155718755294235
K16701	2.545128280158714	0.00028612282314027256	0.00012828015871418124	0.003691617900774771	0.002526802385536743	0.0012879277463694648	0.00011851397379149667	0.00221111705668456	0.001925919309102921	6.316806324932121e-28	5.181095660367947	0.0037101184059945692
K16702	2.5450000000005377	1.1990856231500485e-12	5.375974288292653e-13	1.54708593407533e-11	1.058934194687769e-11	5.39745703393452e-12	4.966692295151032e-13	9.266365558236122e-12	8.071156748513635e-12	9.228746085762066e-31	5.180000000004592	1.5548391393550062e-11
K16703	407.8417141494637	35.69068693073417	33.81002445401604	178.23980711284293	66.27632246270193	77.50002907189908	3.2997235107919622	38.87362681170762	162.8823910241199	8.135868513473355	61.09067015498779	183.2576142345252
K16704	407.7277924170939	25.31131662516011	30.70548819269174	122.77455785313086	47.070507350630905	68.11853127550701	3.0071991914285223	32.952151461009144	198.77210113791605	8.13999999946622	99.6755615535061	203.96737408677072
K16705	8.45806605671839	7.821178270784312	1.470602569377029	50.862473136603256	15.235381784722648	407.2806607285559	203.42528173677417	216.91613900675213	509.0607558244901	7.765041793918064	4.970195756037189	1567.0019704117574
K16706	0.0001488140296332887	0.0003319226504577879	0.0001488140296332887	0.004282537075002419	0.0029312689417273097	0.0014940870025020659	0.00013748456647190663	0.002565051700078311	0.0022342022024991574	0.0	0.0012710432860242415	0.0043039989655987996
K16707	5.0900745356114845	0.0001662481540116441	7.453561148492532e-05	0.0021449692638439615	0.0014681675077061523	0.0007483346067410001	6.886108962290425e-05	0.0012847424226527147	0.001119031772438414	0.0	10.360636620006735	0.002155718755294235
K16708	5.0900745356114845	0.0001662481540116441	7.453561148492532e-05	0.0021449692638439615	0.0014681675077061523	0.0007483346067410001	6.886108962290425e-05	0.0012847424226527147	0.001119031772438414	0.0	10.360636620006735	0.002155718755294235
K16709	7.635074535611484	0.0001662481540116441	7.453561148492532e-05	0.0021449692638439615	0.0014681675077061523	0.0007483346067410001	6.886108962290425e-05	0.0012847424226527147	0.001119031772438414	0.0	15.540636620006735	0.002155718755294235
K16710	1128.5981787769915	6817.577085660078	31139.354595892273	3320.165799488953	18082.74128916838	1501.4427731872872	134.71098103552706	862.7212145609627	882.4546593746996	66.15016297060447	12887.219028357764	7012.384698909296
